id	filename	md5	size	state
1873c44d-4dcb-41d3-8c3c-dec38f7ac3d1	b69294e4-e359-43b3-b3df-04bf9401fb9e.rna_seq.augmented_star_gene_counts.tsv	88b9502169adc5264b69bb75c2173048	4228628	released
75d5bcb2-3055-4b6a-822c-1aa37a9f1337	b8542fa9-5521-48bc-ae1b-4e12a1744e0d.rna_seq.augmented_star_gene_counts.tsv	b99bf9b3190e506ff106247a3f820385	4243035	released
1f5bbb4e-9b0e-4953-a360-83fd7b6a2267	d61a8ec1-aa99-41c3-8633-018cdb0ccb1a.rna_seq.augmented_star_gene_counts.tsv	5fea9da6efe4a400a7785171ecdaa734	4242522	released
be4d1c31-e925-4eb0-aa96-974b6f6bcc07	1babcd23-5abc-4f27-b367-a093590e9f6d.rna_seq.augmented_star_gene_counts.tsv	b2e419734564a48a33982e0f82c79efc	4227246	released
1a4e1855-911d-4eb4-bc77-547bc3b8e063	ce76e826-0792-4dec-ace7-7efa3bb8db94.rna_seq.augmented_star_gene_counts.tsv	dea88e4fcab85a70ffa076924d5d703a	4232684	released
bab81011-81b1-4fa4-bda1-fddec99245f5	c07f871d-fea0-401a-b0c5-ec5685c311d7.rna_seq.augmented_star_gene_counts.tsv	cf6c163f68930031833efa96a2522713	4237428	released
b9bdb9d3-4d2b-4a53-9804-d0511174e553	49e456c9-c47b-4663-bf6f-9f8f4e4e71a5.rna_seq.augmented_star_gene_counts.tsv	c68d20cdb92d62abe7e0669fef6cc03d	4249088	released
59980021-265a-4817-b7ea-02908a52cbcb	2973fc8f-d20c-4cf3-b183-2ac32df73ae7.rna_seq.augmented_star_gene_counts.tsv	d8c41f144682324957f69182f51791d3	4253583	released
4c9005a5-2cca-4cc3-9a6d-09eb76d780ab	fb9c23f2-8694-41ca-a126-a5a131abeac1.rna_seq.augmented_star_gene_counts.tsv	22267d02f261cb4a58fd249ed147000d	4247208	released
e5393dc3-65d0-4d65-bb75-2fed770af595	d636f6ce-e820-4e8a-969f-c3ac2d46b191.rna_seq.augmented_star_gene_counts.tsv	abf4e4109f7051c970266754de99b5e1	4246959	released
7f2773df-bece-43e0-94ff-46ba7dcf713e	948f1e9e-702b-4f42-a766-fb6b4976b14d.rna_seq.augmented_star_gene_counts.tsv	42023e4ce58c9b6f01cdaf9aeafc3e1f	4248415	released
2e753306-2df6-4666-b1ce-06992d109d02	3a6cc4be-eff8-4725-a416-46ed35316192.rna_seq.augmented_star_gene_counts.tsv	00f59ad3e2697e8fc4206c705829c06a	4246227	released
0972f396-9045-4faa-98f8-e8c3e02f9901	37157138-01ef-49a5-bc74-c45feaf411e2.rna_seq.augmented_star_gene_counts.tsv	3507d2d812abb9f61cd797432307a479	4257345	released
542856ab-164d-4edd-833a-925da96d1eeb	9c0696ab-2bd6-4372-8b10-8222816de48e.rna_seq.augmented_star_gene_counts.tsv	5d8a756c6b15896901ca4cc63b1c3d29	4255467	released
90617797-d2c7-4c49-bffe-b2bea96a7cf1	cf7f5e39-f761-424f-9987-21b328afa0ae.rna_seq.augmented_star_gene_counts.tsv	2be92861b183f86ce7402e8b1f556c13	4237459	released
e5363f56-84fa-4b66-a005-1e7cdcb84c2f	7d787768-efb1-462d-b5aa-5cbf6fc543d4.rna_seq.augmented_star_gene_counts.tsv	3afd6b79598b3c63ef8b737db46c9c7b	4211050	released
fae4edd8-db77-4937-94c4-3b16d39fb8c9	aa3cbc51-b74d-44b1-9043-cb2b9855a72b.rna_seq.augmented_star_gene_counts.tsv	9c73b45ade85c09e2b0a5896c60d7374	4224511	released
236805b9-ea89-43b4-ba51-c09276778e90	0bceb3fb-af69-4427-8ce1-767da4b31c37.rna_seq.augmented_star_gene_counts.tsv	96abd8c1bdc92d41c491fd423a7dee45	4237836	released
b1ad91fb-fb78-4896-83cd-dad028a1d297	e49fbda2-881a-43c1-9c16-0b07fdd281a7.rna_seq.augmented_star_gene_counts.tsv	30722c7f785cc4216cfd3b61fc6c0e76	4228868	released
a5c799bc-1332-4127-8fda-84da04084d25	de01516e-43f0-4f96-8ac6-ab543a314829.rna_seq.augmented_star_gene_counts.tsv	cae9cf46552fd8b701916e21c6663ad2	4220759	released
41e79241-b5a4-4541-848b-e20e693e8ee3	22c2b380-799e-4fad-ae38-46a916c592d5.rna_seq.augmented_star_gene_counts.tsv	5667e8edecdc6efc588e8ef4fc97e41f	4239996	released
2b519fff-dd2a-458e-ac2b-573167aeb7f2	a02fb212-a6cc-40b2-9d31-481fc1ce0911.rna_seq.augmented_star_gene_counts.tsv	37e33763b42e600b4e1cc818633ac5a4	4255868	released
